record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,dataset_asal,id_indikator_unik
SEA-0003954,THA,Thailand,negara,2024,Hambatan akses digital,con31f,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan tidak memiliki smartphone adalah kekhawatiran terhadap keselamatan atau keamanan pribadi.,2.212980152,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con31f | Hambatan akses digital
SEA-0003955,THA,Thailand,negara,2024,Hambatan akses digital,con31g,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan tidak memiliki smartphone adalah menggunakan perangkat milik orang lain.,0.2055583644,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con31g | Hambatan akses digital
SEA-0003956,THA,Thailand,negara,2024,Hambatan akses digital,con31h,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan tidak memiliki smartphone adalah tidak membutuhkan smartphone.,3.407983428,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con31h | Hambatan akses digital
SEA-0003957,THA,Thailand,negara,2024,Hambatan akses digital,con32a,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah keterbatasan biaya untuk membeli perangkat.,1.066289254,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32a | Hambatan akses digital
SEA-0003958,THA,Thailand,negara,2024,Hambatan akses digital,con32b,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah biaya pulsa atau paket data terlalu mahal.,0.1246293897,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32b | Hambatan akses digital
SEA-0003959,THA,Thailand,negara,2024,Hambatan akses digital,con32c,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah cakupan jaringan tidak andal.,0.1361294518,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32c | Hambatan akses digital
SEA-0003960,THA,Thailand,negara,2024,Hambatan akses digital,con32d,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah kesulitan membaca atau mengetik pada perangkat.,0.7125172248,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32d | Hambatan akses digital
SEA-0003961,THA,Thailand,negara,2024,Hambatan akses digital,con32e,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah ketidaksetujuan keluarga atau masyarakat.,0.01487673143,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32e | Hambatan akses digital
SEA-0003962,THA,Thailand,negara,2024,Hambatan akses digital,con32f,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah kekhawatiran terhadap keselamatan atau keamanan pribadi.,0.1377511201,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32f | Hambatan akses digital
SEA-0003963,THA,Thailand,negara,2024,Hambatan akses digital,con32g,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah menggunakan perangkat milik orang lain.,0.0,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32g | Hambatan akses digital
SEA-0003964,THA,Thailand,negara,2024,Hambatan akses digital,con32h,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki smartphone adalah tidak membutuhkan smartphone.,1.57407086,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con32h | Hambatan akses digital
SEA-0003965,THA,Thailand,negara,2024,Hambatan akses digital,con3a,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah keterbatasan biaya untuk membeli perangkat.,2.996706219,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3a | Hambatan akses digital
SEA-0003966,THA,Thailand,negara,2024,Hambatan akses digital,con3b,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah biaya pulsa atau paket data terlalu mahal.,0.1365057165,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3b | Hambatan akses digital
SEA-0003967,THA,Thailand,negara,2024,Hambatan akses digital,con3c,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah cakupan jaringan tidak andal.,0.01356314644,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3c | Hambatan akses digital
SEA-0003968,THA,Thailand,negara,2024,Hambatan akses digital,con3d,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah kesulitan membaca atau mengetik pada perangkat.,1.320458686,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3d | Hambatan akses digital
SEA-0003969,THA,Thailand,negara,2024,Hambatan akses digital,con3e,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah ketidaksetujuan keluarga atau masyarakat.,0.2831486951,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3e | Hambatan akses digital
SEA-0003970,THA,Thailand,negara,2024,Hambatan akses digital,con3f,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah kekhawatiran terhadap keselamatan atau keamanan pribadi.,1.083738521,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3f | Hambatan akses digital
SEA-0003971,THA,Thailand,negara,2024,Hambatan akses digital,con3g,Persentase penduduk usia 15 tahun ke atas yang menyatakan alasan utama tidak memiliki ponsel adalah menggunakan perangkat milik orang lain.,0.686082847,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_barriers,con3g | Hambatan akses digital
SEA-0003972,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",66.46620086,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003973,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",84.97688388,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003974,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",69.73793057,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003975,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",60.82311607,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003976,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",87.04033324,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003977,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",71.95133629,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003978,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",67.6017838,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003979,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",57.78729887,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003980,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",77.68346935,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003981,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",72.14462575,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003982,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",61.22684004,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,out of laborforce,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003983,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",68.7032898,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,rural,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003984,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con14,"Persentase penduduk usia 15 tahun ke atas yang dapat membaca pesan teks pada ponsel, termasuk SMS atau aplikasi pesan.",72.04752412,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,urban,findex_digital_skills_safety,con14 | Keterampilan dan keamanan digital
SEA-0003985,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",46.61398454,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003986,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",69.40981617,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003987,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",50.64310651,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003988,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",40.92617676,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003989,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",69.97737116,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003990,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",53.44458039,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003991,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",47.93941811,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003992,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",42.29614612,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003993,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",56.19269578,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003994,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",53.62676594,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003995,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",40.09162676,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,out of laborforce,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003996,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",51.99989143,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,rural,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003997,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con16,"Persentase penduduk usia 15 tahun ke atas yang dapat mengirim pesan teks melalui ponsel, termasuk SMS atau aplikasi pesan.",47.61440149,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,urban,findex_digital_skills_safety,con16 | Keterampilan dan keamanan digital
SEA-0003998,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",58.34550501,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0003999,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",87.54269824,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004000,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",63.50605605,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004001,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",53.1609674,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004002,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",83.63416735,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004003,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",62.911905,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004004,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",64.07946825,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004005,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",51.60139231,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004006,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",71.42103241,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004007,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",64.70757623,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004008,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",59.2569733,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,out of laborforce,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004009,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",61.1247224,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,rural,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004010,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con18,"Persentase penduduk usia 15 tahun ke atas yang menggunakan pengunci ponsel seperti PIN, kata sandi, atau sidik jari.",68.82182648,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,urban,findex_digital_skills_safety,con18 | Keterampilan dan keamanan digital
SEA-0004011,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,47.40201263,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004012,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,84.6613881,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004013,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,53.98753978,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004014,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,42.37971854,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004015,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,76.50328521,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004016,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,54.77447176,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004017,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,53.22807567,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004018,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,43.74337694,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004019,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,60.7985097,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004020,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,54.39510757,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004021,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,52.54620796,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,out of laborforce,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004022,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,52.85861116,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,rural,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004023,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con19,Persentase penduduk usia 15 tahun ke atas yang dapat mengganti PIN atau kata sandi ponsel tanpa bantuan.,56.5076089,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,urban,findex_digital_skills_safety,con19 | Keterampilan dan keamanan digital
SEA-0004024,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con20,Persentase penduduk usia 15 tahun ke atas yang penggunaan ponselnya diatur oleh anggota keluarga atau pihak lain.,7.007372992,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con20 | Keterampilan dan keamanan digital
SEA-0004025,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,33.70780703,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,age 25+,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004026,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,35.54902958,persen 0–100,kelompok_responden,age_cat,subkelompok_responden,ages 15-24,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004027,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,34.03323978,persen 0–100,kelompok_responden,all,subkelompok_responden,all,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004028,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,27.73581017,persen 0–100,kelompok_responden,education,subkelompok_responden,prim edu or less,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004029,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,46.47392335,persen 0–100,kelompok_responden,education,subkelompok_responden,secondary edu or more,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004030,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,32.2629874,persen 0–100,kelompok_responden,gender,subkelompok_responden,men,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004031,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,35.74170149,persen 0–100,kelompok_responden,gender,subkelompok_responden,women,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004032,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,30.91452738,persen 0–100,kelompok_responden,income,subkelompok_responden,poorest 40%,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004033,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,36.10675781,persen 0–100,kelompok_responden,income,subkelompok_responden,richest 60%,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004034,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,36.02747212,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,in laborforce,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004035,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,26.98079207,persen 0–100,kelompok_responden,laborforce,subkelompok_responden,out of laborforce,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
SEA-0004036,THA,Thailand,negara,2024,Keterampilan dan keamanan digital,con21,Persentase penduduk usia 15 tahun ke atas yang menerima panggilan atau pesan dari orang tidak dikenal yang meminta uang dalam 12 bulan terakhir.,32.75604459,persen 0–100,kelompok_responden,urbanicity,subkelompok_responden,rural,findex_digital_skills_safety,con21 | Keterampilan dan keamanan digital
